user_id,region,operator,registration_date
2072,Porto-Novo,Moov,2026-02-14
2073,Parakou,Celtiis,2025-08-08
2074,Porto-Novo,Moov,2025-11-01
2075,Cotonou,Moov,2025-04-06
2076,Bohicon,Celtiis,2025-05-07
2077,Porto-Novo,Moov,2025-04-06
2078,Bohicon,Celtiis,2025-11-24
2079,Abomey,Celtiis,2026-01-09
2080,Cotonou,Celtiis,2026-01-05
2081,Cotonou,Moov,2025-04-08
2082,Bohicon,Moov,2025-09-19
2083,Abomey,MTN,2025-10-15
2084,Porto-Novo,MTN,2025-03-08
2085,Porto-Novo,MTN,2025-10-14
2086,Abomey,Moov,2025-06-24
2087,Abomey,Celtiis,2026-01-28
2088,Parakou,Celtiis,2025-03-13
2089,Cotonou,Moov,2025-12-19
2090,Porto-Novo,Celtiis,2025-07-11
2091,Cotonou,MTN,2025-07-27
2092,Abomey,Celtiis,2026-01-01
2093,Porto-Novo,Celtiis,2026-01-02
2094,Parakou,Celtiis,2025-07-03
2095,Parakou,MTN,2025-09-03
2096,Bohicon,Moov,2025-09-03
2097,Cotonou,Moov,2025-04-22
2098,Cotonou,Moov,2025-03-27
2099,Abomey,MTN,2025-04-17
2100,Abomey,Celtiis,2025-10-15
2101,Porto-Novo,Celtiis,2026-01-11
2102,Porto-Novo,MTN,2025-06-14
2103,Bohicon,Celtiis,2025-09-15
2104,Porto-Novo,MTN,2025-03-09
2105,Abomey,Moov,2025-06-02
2106,Parakou,MTN,2025-09-23
2107,Bohicon,MTN,2025-04-11
2108,Porto-Novo,Celtiis,2025-07-31
2109,Bohicon,Celtiis,2025-11-22
2110,Abomey,Moov,2025-10-10
2111,Parakou,MTN,2025-09-14
2112,Bohicon,Moov,2025-10-07
2113,Bohicon,MTN,2025-11-14
2114,Cotonou,Moov,2026-02-06
2115,Parakou,Celtiis,2025-06-02
2116,Abomey,MTN,2025-04-14
2117,Porto-Novo,Moov,2025-08-24
2118,Cotonou,Celtiis,2025-05-07
2119,Abomey,Celtiis,2025-08-01
2120,Porto-Novo,Celtiis,2025-03-08
2121,Bohicon,MTN,2025-03-10
2122,Cotonou,Moov,2025-09-04
2123,Porto-Novo,Moov,2025-06-22
2124,Bohicon,Moov,2025-03-28
2125,Cotonou,Celtiis,2025-04-25
2126,Parakou,Moov,2025-08-01
2127,Parakou,Moov,2025-07-24
2128,Parakou,Celtiis,2025-04-21
2129,Bohicon,MTN,2025-10-28
2130,Abomey,Celtiis,2025-03-19
2131,Porto-Novo,Moov,2025-09-19
2132,Abomey,MTN,2025-03-11
2133,Bohicon,Celtiis,2026-01-04
2134,Cotonou,Moov,2026-01-22
2135,Cotonou,MTN,2025-10-14
2136,Cotonou,Moov,2025-03-26
2137,Bohicon,Celtiis,2025-09-17
2138,Abomey,MTN,2025-10-29
2139,Parakou,Moov,2026-01-21
2140,Parakou,Moov,2025-05-02
2141,Cotonou,Moov,2025-08-23
2142,Cotonou,Moov,2025-05-16
2143,Cotonou,Celtiis,2025-12-23
2144,Bohicon,MTN,2025-07-20
2145,Porto-Novo,Moov,2025-11-08
2146,Parakou,Celtiis,2025-05-01
2147,Abomey,Moov,2025-06-28
2148,Porto-Novo,Celtiis,2026-01-16
2149,Abomey,Moov,2025-06-27
2150,Porto-Novo,MTN,2025-05-24
2151,Bohicon,MTN,2025-10-17
2152,Porto-Novo,MTN,2025-09-17
2153,Abomey,Celtiis,2025-05-22
2154,Bohicon,Celtiis,2025-10-03
2155,Cotonou,Celtiis,2025-10-02
2156,Parakou,MTN,2025-07-06
2157,Porto-Novo,Moov,2025-12-17
2158,Parakou,Moov,2025-04-11
2159,Bohicon,Moov,2025-12-14
2160,Cotonou,Moov,2025-04-13
2161,Porto-Novo,Moov,2026-02-04
2162,Bohicon,Celtiis,2025-03-05
2163,Abomey,Moov,2025-05-01
2164,Abomey,Celtiis,2026-01-28
2165,Abomey,MTN,2025-10-09
2166,Porto-Novo,MTN,2026-01-20
2167,Porto-Novo,Celtiis,2026-01-09
2168,Parakou,MTN,2026-01-18
2169,Abomey,MTN,2025-05-27
2170,Cotonou,Celtiis,2025-09-20
2171,Parakou,Moov,2025-04-25
2172,Abomey,Moov,2026-02-13
2173,Cotonou,Celtiis,2025-10-27
2174,Cotonou,Celtiis,2025-05-01
2175,Porto-Novo,Celtiis,2025-03-20
2176,Porto-Novo,Moov,2025-10-03
2177,Bohicon,Moov,2026-02-11
2178,Parakou,MTN,2026-02-21
2179,Parakou,Moov,2025-08-03
2180,Abomey,Celtiis,2025-04-08
2181,Parakou,MTN,2025-11-14
2182,Bohicon,Moov,2025-03-09
2183,Abomey,MTN,2025-12-01
2184,Abomey,MTN,2026-01-23
2185,Cotonou,Celtiis,2025-06-19
2186,Bohicon,MTN,2025-10-13
2187,Abomey,MTN,2025-09-08
2188,Parakou,Celtiis,2025-04-04
2189,Parakou,Celtiis,2026-01-08
2190,Cotonou,Celtiis,2025-11-24
2191,Porto-Novo,Moov,2026-02-17
2192,Abomey,MTN,2025-04-08
2193,Abomey,Celtiis,2025-11-09
2194,Porto-Novo,Moov,2025-04-06
2195,Porto-Novo,Moov,2025-05-31
2196,Cotonou,Celtiis,2025-08-04
2197,Abomey,Celtiis,2025-06-14
2198,Bohicon,Celtiis,2025-07-14
2199,Bohicon,MTN,2026-02-11
2200,Abomey,MTN,2025-10-30
2201,Bohicon,Celtiis,2025-09-20
2202,Cotonou,MTN,2025-09-07
2203,Bohicon,MTN,2026-01-30
2204,Bohicon,Celtiis,2025-04-24
2205,Parakou,MTN,2026-02-23
2206,Abomey,Celtiis,2025-11-26
2207,Abomey,Celtiis,2025-04-15
2208,Cotonou,Moov,2025-03-29
2209,Parakou,MTN,2025-04-30
2210,Parakou,Celtiis,2025-03-14
2211,Abomey,MTN,2025-07-17
2212,Porto-Novo,MTN,2025-08-01
2213,Bohicon,Moov,2025-11-26
2214,Abomey,Celtiis,2025-09-06
2215,Abomey,MTN,2025-03-29
2216,Bohicon,Moov,2025-07-23
2217,Bohicon,MTN,2025-08-05
2218,Bohicon,Celtiis,2025-05-08
2219,Porto-Novo,Celtiis,2025-03-15
2220,Cotonou,MTN,2025-10-01
2221,Parakou,MTN,2025-03-29
2222,Parakou,Celtiis,2025-06-04
2223,Abomey,Celtiis,2025-07-04
2224,Porto-Novo,Moov,2025-11-15
2225,Cotonou,MTN,2025-12-30
2226,Cotonou,Moov,2025-10-16
2227,Cotonou,Moov,2025-11-09
2228,Cotonou,Moov,2025-10-30
2229,Parakou,MTN,2025-11-26
2230,Parakou,MTN,2025-06-15
2231,Cotonou,Celtiis,2025-11-10
2232,Porto-Novo,MTN,2025-05-15
2233,Parakou,Celtiis,2025-07-21
2234,Porto-Novo,MTN,2025-08-15
2235,Cotonou,MTN,2025-07-04
2236,Abomey,Moov,2025-06-23
2237,Abomey,MTN,2025-09-21
2238,Cotonou,Moov,2025-10-12
2239,Bohicon,MTN,2025-11-17
2240,Parakou,Celtiis,2025-10-21
2241,Abomey,MTN,2026-02-10
2242,Abomey,Moov,2025-08-06
2243,Parakou,MTN,2025-03-23
2244,Cotonou,Celtiis,2025-09-18
2245,Abomey,Moov,2025-04-22
2246,Porto-Novo,Celtiis,2025-06-07
2247,Abomey,MTN,2025-07-14
2248,Abomey,Celtiis,2025-06-02
2249,Cotonou,Moov,2025-10-12
2250,Porto-Novo,MTN,2026-02-15
2251,Bohicon,MTN,2025-04-10
2252,Porto-Novo,Celtiis,2025-03-15
2253,Porto-Novo,Celtiis,2025-08-31
2254,Bohicon,MTN,2025-05-01
2255,Bohicon,Celtiis,2025-08-19
2256,Bohicon,Moov,2025-08-16
2257,Abomey,Celtiis,2025-06-15
2258,Bohicon,Moov,2026-02-10
2259,Bohicon,Celtiis,2025-12-31
2260,Porto-Novo,Moov,2025-03-14
2261,Cotonou,Moov,2025-09-27
2262,Porto-Novo,Moov,2025-04-21
2263,Cotonou,Celtiis,2025-12-01
2264,Cotonou,MTN,2025-09-15
2265,Cotonou,Celtiis,2025-04-08
2266,Bohicon,Moov,2025-10-09
2267,Cotonou,Celtiis,2025-04-09
2268,Parakou,Celtiis,2025-08-10
2269,Parakou,Celtiis,2025-04-16
2270,Bohicon,Moov,2025-08-16
2271,Parakou,Moov,2025-10-18
2272,Bohicon,MTN,2025-06-18
2273,Parakou,Celtiis,2025-10-20
2274,Cotonou,Celtiis,2025-04-17
2275,Parakou,Moov,2025-08-01
2276,Parakou,Moov,2025-09-04
2277,Porto-Novo,Moov,2025-05-15
2278,Porto-Novo,Celtiis,2025-09-21
2279,Porto-Novo,MTN,2025-10-12
2280,Cotonou,Celtiis,2025-06-11
2281,Bohicon,MTN,2025-08-11
2282,Abomey,Moov,2025-10-27
2283,Porto-Novo,MTN,2025-04-25
2284,Cotonou,Celtiis,2025-06-10
2285,Abomey,Celtiis,2025-04-06
2286,Parakou,MTN,2025-07-24
2287,Cotonou,Moov,2025-04-09
2288,Porto-Novo,MTN,2025-06-03
2289,Parakou,MTN,2025-12-21
2290,Parakou,MTN,2025-10-04
2291,Bohicon,MTN,2025-05-24
2292,Bohicon,Moov,2025-10-29
2293,Parakou,Moov,2025-10-17
2294,Cotonou,Moov,2025-09-11
2295,Bohicon,Celtiis,2025-10-14
2296,Porto-Novo,MTN,2026-01-28
2297,Cotonou,Moov,2025-05-19
2298,Bohicon,Moov,2026-01-19
2299,Porto-Novo,Moov,2025-07-15
2300,Cotonou,MTN,2025-07-29
2301,Cotonou,Moov,2025-09-21
2302,Cotonou,MTN,2025-11-07
2303,Porto-Novo,Moov,2025-07-10
2304,Bohicon,Celtiis,2026-02-23
2305,Porto-Novo,Celtiis,2025-04-02
2306,Abomey,Celtiis,2025-12-09
2307,Porto-Novo,Celtiis,2026-01-25
2308,Abomey,Celtiis,2025-08-02
2309,Bohicon,Moov,2025-09-25
2310,Abomey,MTN,2025-06-15
2311,Bohicon,Celtiis,2025-04-21
2312,Bohicon,MTN,2025-07-13
2313,Parakou,Celtiis,2026-01-03
2314,Porto-Novo,Celtiis,2026-02-17
2315,Cotonou,Celtiis,2025-09-30
2316,Bohicon,MTN,2025-09-26
2317,Abomey,MTN,2026-01-24
2318,Abomey,MTN,2025-03-21
2319,Porto-Novo,Moov,2026-02-04
2320,Parakou,Moov,2025-03-14
2321,Abomey,Celtiis,2026-01-16
2322,Abomey,MTN,2026-02-07
2323,Bohicon,Moov,2025-03-05
2324,Porto-Novo,Celtiis,2025-05-22
2325,Bohicon,Moov,2025-11-09
2326,Abomey,Celtiis,2025-12-27
2327,Parakou,MTN,2025-02-26
2328,Cotonou,Celtiis,2025-04-05
2329,Parakou,Moov,2025-10-21
2330,Cotonou,Moov,2025-06-10
2331,Cotonou,MTN,2025-07-29
2332,Bohicon,Celtiis,2025-10-26
2333,Parakou,MTN,2025-03-12
2334,Abomey,Moov,2025-05-03
2335,Parakou,Celtiis,2025-10-19
2336,Porto-Novo,Celtiis,2025-10-18
2337,Abomey,Celtiis,2026-02-21
2338,Cotonou,MTN,2025-05-17
2339,Abomey,Moov,2025-07-26
2340,Bohicon,Moov,2026-01-10
2341,Porto-Novo,MTN,2025-07-17
2342,Porto-Novo,Moov,2025-03-22
2343,Bohicon,MTN,2025-09-13
2344,Abomey,Celtiis,2025-09-18
2345,Porto-Novo,Celtiis,2025-07-04
2346,Porto-Novo,Celtiis,2026-01-23
2347,Bohicon,MTN,2026-01-02
2348,Parakou,Moov,2025-11-16
2349,Bohicon,Moov,2025-07-31
2350,Porto-Novo,MTN,2025-10-01
2351,Bohicon,MTN,2025-04-26
2352,Bohicon,Moov,2025-03-31
2353,Parakou,Moov,2026-01-30
2354,Abomey,Moov,2025-03-10
2355,Bohicon,MTN,2025-07-21
2356,Parakou,MTN,2025-12-10
2357,Cotonou,Celtiis,2025-12-14
2358,Porto-Novo,Celtiis,2025-08-07
2359,Parakou,MTN,2025-08-05
2360,Cotonou,Moov,2026-01-13
2361,Bohicon,MTN,2025-11-02
2362,Bohicon,MTN,2025-10-08
2363,Bohicon,MTN,2025-10-06
2364,Abomey,Moov,2025-04-09
2365,Abomey,Celtiis,2025-12-22
2366,Bohicon,Moov,2025-12-22
2367,Porto-Novo,Celtiis,2025-08-11
2368,Parakou,Moov,2025-03-12
2369,Cotonou,Moov,2025-09-26
2370,Abomey,Celtiis,2026-01-17
2371,Abomey,Moov,2026-01-23
2372,Abomey,MTN,2025-06-21
2373,Parakou,MTN,2025-04-07
2374,Porto-Novo,Celtiis,2025-10-30
2375,Cotonou,Moov,2025-09-23
2376,Parakou,MTN,2025-03-07
2377,Cotonou,MTN,2025-05-26
2378,Bohicon,Moov,2025-08-03
2379,Bohicon,MTN,2025-04-21
2380,Porto-Novo,MTN,2025-09-29
2381,Cotonou,MTN,2025-06-10
2382,Cotonou,MTN,2025-05-10
2383,Abomey,Moov,2025-06-18
2384,Parakou,MTN,2025-03-06
2385,Porto-Novo,Moov,2025-08-06
2386,Parakou,Celtiis,2025-10-28
2387,Porto-Novo,MTN,2025-12-10
2388,Cotonou,Moov,2025-11-10
2389,Abomey,Moov,2026-01-27
2390,Cotonou,Celtiis,2025-11-20
2391,Parakou,Celtiis,2025-05-24
2392,Bohicon,Moov,2025-10-21
2393,Abomey,Celtiis,2025-06-07
2394,Parakou,Celtiis,2025-11-29
2395,Porto-Novo,MTN,2025-06-08
2396,Bohicon,Moov,2025-09-18
2397,Abomey,Celtiis,2025-06-20
2398,Bohicon,Celtiis,2025-05-31
2399,Abomey,Moov,2025-05-10
2400,Parakou,Celtiis,2025-09-28
2401,Abomey,Celtiis,2026-01-24
2402,Abomey,MTN,2025-07-25
2403,Porto-Novo,Moov,2025-10-25
2404,Parakou,Celtiis,2025-09-01
2405,Bohicon,Moov,2025-08-19
2406,Porto-Novo,Celtiis,2025-05-26
2407,Bohicon,Celtiis,2025-04-27
2408,Porto-Novo,Celtiis,2025-10-06
2409,Porto-Novo,Celtiis,2025-09-25
2410,Bohicon,MTN,2025-05-30
2411,Parakou,Celtiis,2025-12-24
2412,Cotonou,MTN,2025-11-08
2413,Bohicon,Celtiis,2025-07-17
2414,Abomey,Celtiis,2025-12-27
2415,Bohicon,Moov,2025-10-13
2416,Abomey,MTN,2026-02-13
2417,Bohicon,Celtiis,2025-10-19
2418,Cotonou,Moov,2025-04-29
2419,Parakou,MTN,2026-02-24
2420,Bohicon,MTN,2025-11-23
2421,Abomey,Moov,2025-04-04
2422,Cotonou,Moov,2026-02-06
2423,Porto-Novo,Celtiis,2025-04-24
2424,Abomey,MTN,2025-11-28
2425,Abomey,Moov,2026-02-18
2426,Cotonou,Moov,2026-01-09
2427,Porto-Novo,Celtiis,2025-10-27
2428,Bohicon,Celtiis,2025-11-09
2429,Bohicon,Moov,2025-05-03
2430,Abomey,Celtiis,2025-05-10
2431,Bohicon,Celtiis,2025-08-18
2432,Cotonou,Moov,2025-11-17
2433,Bohicon,MTN,2026-01-18
2434,Bohicon,Moov,2025-08-29
2435,Cotonou,Moov,2026-01-09
2436,Parakou,Moov,2025-03-29
2437,Bohicon,MTN,2025-09-27
2438,Porto-Novo,MTN,2025-06-30
2439,Bohicon,MTN,2025-05-17
2440,Cotonou,MTN,2025-07-09
2441,Parakou,MTN,2026-01-10
2442,Bohicon,MTN,2025-07-10
2443,Porto-Novo,MTN,2025-11-08
2444,Abomey,MTN,2025-04-30
2445,Cotonou,MTN,2025-04-09
2446,Abomey,MTN,2025-03-28
2447,Bohicon,Moov,2025-08-30
2448,Parakou,MTN,2025-07-24
2449,Porto-Novo,Celtiis,2025-04-07
2450,Porto-Novo,Celtiis,2025-07-10
2451,Cotonou,MTN,2026-01-03
2452,Cotonou,Celtiis,2025-09-07
2453,Bohicon,Moov,2025-06-09
2454,Cotonou,MTN,2025-07-10
2455,Cotonou,Moov,2025-03-23
2456,Parakou,Moov,2025-11-04
2457,Parakou,Moov,2025-03-17
2458,Cotonou,MTN,2025-05-20
2459,Porto-Novo,Moov,2025-04-27
2460,Abomey,MTN,2025-07-13
2461,Abomey,MTN,2025-11-14
2462,Porto-Novo,MTN,2025-08-26
2463,Parakou,Moov,2025-08-02
2464,Bohicon,MTN,2026-02-14
2465,Bohicon,Moov,2025-03-26
2466,Parakou,Moov,2025-06-01
2467,Parakou,Celtiis,2025-12-23
2468,Abomey,Moov,2025-06-02
2469,Abomey,Celtiis,2025-11-22
2470,Parakou,Celtiis,2025-10-07
2471,Abomey,MTN,2025-04-28
2472,Parakou,Celtiis,2026-02-06
2473,Bohicon,Moov,2025-12-23
2474,Porto-Novo,Moov,2025-08-14
2475,Bohicon,MTN,2025-09-11
2476,Parakou,Moov,2025-10-10
2477,Parakou,Celtiis,2026-02-14
2478,Bohicon,Celtiis,2025-04-18
2479,Cotonou,MTN,2026-02-19
2480,Porto-Novo,MTN,2025-05-11
2481,Parakou,MTN,2025-12-07
2482,Porto-Novo,Celtiis,2025-12-19
2483,Abomey,Celtiis,2026-01-03
2484,Abomey,MTN,2025-07-04
2485,Parakou,Celtiis,2026-02-02
2486,Parakou,Celtiis,2025-11-25
2487,Abomey,Moov,2025-03-18
2488,Abomey,Moov,2025-12-29
2489,Porto-Novo,Celtiis,2025-10-26
2490,Cotonou,MTN,2025-04-06
2491,Abomey,MTN,2025-06-23
2492,Parakou,MTN,2025-08-08
2493,Abomey,Celtiis,2025-03-04
2494,Abomey,MTN,2025-08-05
2495,Abomey,MTN,2025-09-16
2496,Abomey,MTN,2025-08-28
2497,Abomey,Celtiis,2025-11-15
2498,Porto-Novo,Celtiis,2025-08-12
2499,Abomey,Celtiis,2025-09-16
2500,Cotonou,Moov,2025-06-27
2501,Parakou,MTN,2025-10-20
2502,Bohicon,Moov,2025-12-29
2503,Bohicon,Moov,2025-10-26
2504,Parakou,Celtiis,2026-01-15
2505,Cotonou,MTN,2025-08-22
2506,Abomey,Moov,2025-05-09
2507,Porto-Novo,Moov,2025-10-29
2508,Bohicon,Moov,2025-08-13
2509,Porto-Novo,Celtiis,2025-08-18
2510,Porto-Novo,Moov,2025-04-19
2511,Cotonou,MTN,2025-12-31
2512,Cotonou,MTN,2025-09-19
2513,Cotonou,Moov,2025-09-25
2514,Abomey,MTN,2026-01-23
2515,Porto-Novo,MTN,2026-02-18
2516,Cotonou,MTN,2025-04-28
2517,Porto-Novo,MTN,2025-05-13
2518,Porto-Novo,Moov,2025-11-29
2519,Parakou,MTN,2025-07-10
2520,Parakou,Moov,2025-04-21
2521,Porto-Novo,Moov,2025-12-28
2522,Porto-Novo,Celtiis,2025-11-06
2523,Cotonou,MTN,2025-03-28
2524,Bohicon,MTN,2025-06-16
2525,Bohicon,Celtiis,2025-07-24
2526,Cotonou,Celtiis,2026-02-16
2527,Bohicon,Moov,2025-05-04
2528,Bohicon,MTN,2025-04-07
2529,Bohicon,Celtiis,2025-08-24
2530,Abomey,MTN,2025-05-23
2531,Bohicon,MTN,2025-08-12
2532,Porto-Novo,Celtiis,2025-07-25
2533,Porto-Novo,Celtiis,2025-05-12
2534,Porto-Novo,Celtiis,2026-02-05
2535,Cotonou,Moov,2025-04-22
2536,Cotonou,MTN,2025-05-11
2537,Porto-Novo,Celtiis,2025-05-06
2538,Abomey,Celtiis,2026-01-20
2539,Bohicon,MTN,2025-09-18
2540,Bohicon,Moov,2025-04-23
2541,Cotonou,Moov,2025-07-25
2542,Abomey,MTN,2025-11-15
2543,Abomey,Celtiis,2025-10-07
2544,Abomey,Moov,2025-10-19
2545,Abomey,Celtiis,2025-08-08
2546,Parakou,Moov,2025-10-29
2547,Cotonou,Celtiis,2025-11-02
2548,Cotonou,Moov,2025-07-21
2549,Bohicon,Celtiis,2025-10-19
2550,Bohicon,Moov,2025-12-31
2551,Parakou,Celtiis,2026-02-18
2552,Abomey,Celtiis,2025-03-07
2553,Parakou,MTN,2025-06-09
2554,Porto-Novo,Celtiis,2025-08-25
2555,Porto-Novo,Moov,2025-07-02
2556,Porto-Novo,Celtiis,2025-08-19
2557,Porto-Novo,Moov,2025-07-28
2558,Bohicon,MTN,2025-04-30
2559,Cotonou,Moov,2025-03-17
2560,Porto-Novo,Moov,2025-07-19
2561,Bohicon,Moov,2026-02-23
2562,Bohicon,Celtiis,2025-06-14
2563,Parakou,Moov,2025-05-30
2564,Cotonou,MTN,2025-09-16
2565,Porto-Novo,Celtiis,2025-04-22
2566,Cotonou,Celtiis,2025-10-28
2567,Bohicon,Moov,2025-11-25
2568,Parakou,MTN,2025-05-11
2569,Cotonou,Moov,2025-09-08
2570,Cotonou,Celtiis,2026-02-08
2571,Parakou,Celtiis,2025-06-17
2572,Cotonou,Moov,2025-06-02
2573,Porto-Novo,Moov,2025-10-13
2574,Parakou,Celtiis,2025-03-06
2575,Abomey,Moov,2025-09-27
2576,Porto-Novo,Moov,2025-03-05
2577,Cotonou,Celtiis,2025-04-24
2578,Cotonou,MTN,2025-07-14
2579,Parakou,Celtiis,2025-07-01
2580,Abomey,Moov,2025-12-18
2581,Bohicon,Celtiis,2025-03-01
2582,Cotonou,Moov,2026-01-11
2583,Porto-Novo,Moov,2025-03-10
2584,Bohicon,MTN,2026-01-10
2585,Cotonou,MTN,2025-06-26
2586,Bohicon,Moov,2025-06-02
2587,Parakou,MTN,2025-09-15
2588,Abomey,Celtiis,2025-05-28
2589,Cotonou,MTN,2025-05-26
2590,Abomey,MTN,2025-04-01
2591,Porto-Novo,Moov,2025-11-28
2592,Abomey,Moov,2025-09-09
2593,Parakou,MTN,2025-12-01
2594,Porto-Novo,MTN,2026-01-25
2595,Abomey,Moov,2025-09-25
2596,Bohicon,Celtiis,2025-10-06
2597,Porto-Novo,Moov,2025-12-15
2598,Bohicon,Moov,2025-11-23
2599,Bohicon,Celtiis,2025-07-26
2600,Abomey,Moov,2026-01-11
2601,Cotonou,Celtiis,2026-01-03
2602,Abomey,MTN,2025-07-18
2603,Parakou,MTN,2025-11-05
2604,Bohicon,Moov,2025-12-05
2605,Cotonou,Celtiis,2025-11-20
2606,Parakou,Moov,2025-12-25
2607,Cotonou,Moov,2025-08-26
2608,Cotonou,Celtiis,2025-12-02
2609,Parakou,MTN,2025-04-08
2610,Cotonou,Moov,2026-01-14
2611,Porto-Novo,MTN,2026-02-02
2612,Cotonou,Celtiis,2025-03-06
2613,Bohicon,Celtiis,2025-08-24
2614,Porto-Novo,MTN,2025-12-20
2615,Bohicon,Celtiis,2025-06-29
2616,Abomey,MTN,2025-09-12
2617,Cotonou,Celtiis,2025-06-06
2618,Bohicon,Celtiis,2025-11-23
2619,Parakou,Celtiis,2025-08-03
2620,Cotonou,Moov,2025-06-30
2621,Abomey,Celtiis,2025-05-24
2622,Parakou,MTN,2025-09-05
2623,Bohicon,Celtiis,2025-11-01
2624,Parakou,MTN,2025-09-07
2625,Cotonou,Moov,2025-11-25
2626,Porto-Novo,Moov,2025-08-16
2627,Cotonou,MTN,2025-10-12
2628,Bohicon,Celtiis,2025-12-19
2629,Porto-Novo,Celtiis,2025-03-22
2630,Abomey,Moov,2026-01-24
2631,Bohicon,Celtiis,2025-11-19
2632,Bohicon,Celtiis,2025-10-28
2633,Bohicon,Moov,2025-04-16
2634,Cotonou,Celtiis,2025-07-31
2635,Abomey,MTN,2025-04-25
2636,Bohicon,Moov,2025-10-24
2637,Porto-Novo,Moov,2025-07-12
2638,Parakou,Moov,2025-02-26
2639,Parakou,Celtiis,2025-06-02
2640,Abomey,Celtiis,2025-06-16
2641,Porto-Novo,Moov,2026-01-04
2642,Abomey,Celtiis,2025-12-29
2643,Cotonou,Celtiis,2025-03-28
2644,Abomey,Moov,2025-10-12
2645,Porto-Novo,Celtiis,2025-07-28
2646,Abomey,Moov,2025-12-20
2647,Porto-Novo,MTN,2025-05-01
2648,Abomey,Celtiis,2026-01-25
2649,Parakou,Celtiis,2025-05-16
2650,Parakou,MTN,2025-03-04
2651,Abomey,Moov,2025-04-29
2652,Porto-Novo,MTN,2026-01-11
2653,Cotonou,Moov,2025-04-10
2654,Bohicon,Celtiis,2025-06-10
2655,Porto-Novo,Moov,2025-10-31
2656,Abomey,Celtiis,2026-02-10
2657,Abomey,Moov,2025-11-23
2658,Abomey,Celtiis,2025-04-29
2659,Abomey,Moov,2025-10-13
2660,Porto-Novo,Moov,2025-03-12
2661,Abomey,MTN,2025-09-26
2662,Porto-Novo,Celtiis,2025-05-08
2663,Abomey,Moov,2025-07-07
2664,Bohicon,Celtiis,2025-04-03
2665,Bohicon,Moov,2025-08-15
2666,Porto-Novo,Moov,2025-06-16
2667,Parakou,MTN,2025-02-26
2668,Parakou,Moov,2026-02-20
2669,Cotonou,Celtiis,2025-10-03
2670,Abomey,Celtiis,2025-10-14
2671,Porto-Novo,MTN,2026-02-14
2672,Bohicon,Celtiis,2025-09-04
2673,Porto-Novo,Moov,2025-07-19
2674,Abomey,Moov,2025-12-04
2675,Abomey,Celtiis,2025-08-22
2676,Parakou,Moov,2025-09-28
2677,Bohicon,Moov,2025-05-30
2678,Parakou,MTN,2025-03-16
2679,Abomey,Moov,2025-10-07
2680,Parakou,MTN,2025-10-12
2681,Parakou,MTN,2026-01-05
2682,Bohicon,Celtiis,2026-02-08
2683,Porto-Novo,Moov,2025-11-21
2684,Porto-Novo,Celtiis,2025-04-25
2685,Parakou,MTN,2025-02-28
2686,Cotonou,MTN,2026-01-14
2687,Bohicon,MTN,2026-02-19
2688,Porto-Novo,MTN,2025-07-23
2689,Porto-Novo,Moov,2025-10-09
2690,Porto-Novo,MTN,2025-09-29
2691,Parakou,Celtiis,2025-05-30
2692,Parakou,MTN,2025-07-13
2693,Porto-Novo,Moov,2026-01-07
2694,Porto-Novo,Moov,2026-01-09
2695,Cotonou,MTN,2025-10-07
2696,Parakou,Moov,2025-10-26
2697,Cotonou,Celtiis,2025-04-22
2698,Porto-Novo,Celtiis,2025-07-20
2699,Bohicon,MTN,2025-05-11
2700,Abomey,Celtiis,2025-11-12
2701,Bohicon,Moov,2025-06-05
2702,Bohicon,Celtiis,2025-07-09
2703,Porto-Novo,MTN,2025-02-27
2704,Abomey,MTN,2025-03-13
2705,Bohicon,MTN,2025-06-13
2706,Porto-Novo,Celtiis,2025-07-31
2707,Porto-Novo,MTN,2026-02-04
2708,Bohicon,Moov,2025-03-29
2709,Porto-Novo,Moov,2025-08-21
2710,Bohicon,Moov,2025-06-29
2711,Bohicon,Celtiis,2026-02-15
2712,Bohicon,Moov,2025-03-18
2713,Porto-Novo,Celtiis,2026-01-09
2714,Bohicon,Moov,2025-08-17
2715,Abomey,Celtiis,2025-08-18
2716,Bohicon,MTN,2025-12-18
2717,Abomey,Moov,2025-04-29
2718,Abomey,Moov,2026-01-29
2719,Porto-Novo,MTN,2025-06-08
2720,Parakou,Moov,2025-11-14
2721,Parakou,Moov,2025-05-19
2722,Cotonou,MTN,2026-02-21
2723,Porto-Novo,Celtiis,2025-09-20
2724,Bohicon,MTN,2025-03-21
2725,Bohicon,MTN,2025-09-21
2726,Bohicon,Moov,2025-09-05
2727,Porto-Novo,MTN,2025-06-17
2728,Porto-Novo,Celtiis,2025-10-12
2729,Bohicon,Moov,2025-04-15
2730,Abomey,Moov,2026-02-17
2731,Abomey,Moov,2025-11-07
2732,Abomey,MTN,2025-09-30
2733,Porto-Novo,MTN,2025-11-12
2734,Abomey,Celtiis,2025-09-09
2735,Abomey,Moov,2025-04-21
2736,Parakou,MTN,2025-04-28
2737,Cotonou,MTN,2025-12-30
2738,Abomey,Moov,2025-11-11
2739,Parakou,Celtiis,2025-10-26
2740,Parakou,MTN,2025-07-06
2741,Cotonou,Celtiis,2026-02-14
2742,Abomey,Celtiis,2025-08-17
2743,Porto-Novo,MTN,2026-02-03
2744,Cotonou,Moov,2025-03-06
2745,Porto-Novo,Celtiis,2025-07-16
2746,Cotonou,MTN,2025-09-26
