transaction_id,user_id,transaction_type,amount,transaction_date
47883,2123,deposit,19587.44,2025-08-08 12:50:07
47884,3245,withdraw,2705.12,2025-03-24 12:50:07
47885,4565,deposit,41636.45,2025-03-23 12:50:07
47886,848,withdraw,47990.66,2025-11-01 12:50:07
47887,82,transfer,2677.43,2025-03-29 12:50:07
47888,1755,withdraw,806.6,2026-02-24 12:50:07
47889,1063,transfer,19968.38,2025-03-03 12:50:07
47890,150,deposit,37685.35,2025-05-17 12:50:07
47891,4409,withdraw,22596.25,2025-05-29 12:50:07
47892,4627,transfer,15065.26,2026-02-13 12:50:07
47893,2668,deposit,10196.93,2025-12-31 12:50:07
47894,2136,deposit,13694.73,2025-08-06 12:50:07
47895,3842,withdraw,27434.96,2025-09-05 12:50:07
47896,1960,transfer,10235.7,2025-10-29 12:50:07
47897,4852,withdraw,22099.57,2026-02-17 12:50:07
47898,3403,deposit,16533.06,2025-08-26 12:50:07
47899,1823,deposit,3850.57,2025-06-27 12:50:07
47900,2769,transfer,43875.35,2025-10-24 12:50:07
47901,884,withdraw,8914.35,2026-01-10 12:50:07
47902,1782,transfer,29808.43,2025-10-07 12:50:07
47903,4762,withdraw,44211.02,2025-05-13 12:50:07
47904,3510,transfer,5757.35,2025-12-17 12:50:07
47905,2234,deposit,32928.6,2025-07-08 12:50:07
47906,4018,deposit,10240.24,2026-02-06 12:50:07
47907,3745,deposit,23551.81,2025-05-12 12:50:07
47908,4685,deposit,45215.37,2025-08-05 12:50:07
47909,4269,deposit,32061.99,2025-09-26 12:50:07
47910,740,transfer,17174.49,2025-11-21 12:50:07
47911,2912,withdraw,35485.34,2025-06-14 12:50:07
47912,2141,transfer,46637.4,2025-04-16 12:50:07
47913,4000,deposit,4744.9,2025-05-12 12:50:07
47914,362,withdraw,1761.67,2025-11-29 12:50:07
47915,3304,transfer,2418.36,2025-03-26 12:50:07
47916,4097,transfer,21791.44,2026-02-08 12:50:07
47917,596,transfer,8661.23,2025-08-15 12:50:07
47918,2463,deposit,16271.52,2025-08-11 12:50:07
47919,3608,withdraw,11102.82,2026-02-19 12:50:07
47920,2487,withdraw,30626.3,2025-06-04 12:50:07
47921,2336,deposit,23673.24,2026-02-19 12:50:07
47922,4559,transfer,13277.39,2025-08-04 12:50:07
47923,4307,withdraw,47694.3,2025-12-17 12:50:07
47924,4051,withdraw,46953.9,2025-10-08 12:50:07
47925,2129,withdraw,21934.05,2025-06-12 12:50:07
47926,4206,withdraw,38334.3,2025-06-05 12:50:07
47927,1426,transfer,40428.74,2025-10-23 12:50:07
47928,4735,withdraw,33795.67,2026-02-04 12:50:07
47929,1317,transfer,11374.68,2025-05-10 12:50:07
47930,3132,transfer,41826.15,2025-02-26 12:50:07
47931,4459,deposit,3977.31,2025-10-19 12:50:07
47932,1198,transfer,39024.03,2025-05-27 12:50:07
47933,1361,withdraw,48150.22,2025-09-23 12:50:07
47934,2886,deposit,10183.29,2025-06-01 12:50:07
47935,1179,withdraw,18380.03,2025-08-06 12:50:07
47936,3037,deposit,8764.99,2025-10-18 12:50:07
47937,1169,withdraw,27502.68,2025-04-27 12:50:07
47938,3708,withdraw,37548.48,2025-05-06 12:50:07
47939,4959,deposit,13948.8,2025-08-20 12:50:07
47940,1614,withdraw,49475.8,2025-03-23 12:50:07
47941,491,transfer,42259.26,2025-09-17 12:50:07
47942,4400,withdraw,13126.02,2025-08-16 12:50:07
47943,863,transfer,19753.81,2025-12-19 12:50:07
47944,4796,withdraw,11070.54,2026-02-20 12:50:07
47945,3001,deposit,9197.2,2025-05-27 12:50:07
47946,4973,withdraw,12779.05,2025-05-31 12:50:07
47947,1619,deposit,24644.76,2026-02-17 12:50:07
47948,2236,deposit,47483.19,2025-12-05 12:50:07
47949,2124,deposit,16885.77,2025-07-08 12:50:07
47950,3165,withdraw,15283.55,2025-08-22 12:50:07
47951,4259,withdraw,42964.41,2025-07-20 12:50:07
47952,1727,transfer,36041.42,2025-08-23 12:50:07
47953,772,withdraw,41280.83,2025-11-25 12:50:07
47954,1693,transfer,4143.78,2025-12-18 12:50:07
47955,3321,withdraw,21890.26,2025-09-05 12:50:07
47956,2600,transfer,17534.4,2025-03-22 12:50:07
47957,187,deposit,19373.6,2025-03-18 12:50:07
47958,666,withdraw,12158.01,2026-02-18 12:50:07
47959,4167,transfer,22263.99,2025-09-10 12:50:07
47960,3777,withdraw,5090.1,2025-10-04 12:50:07
47961,207,withdraw,31465.21,2025-06-13 12:50:07
47962,3688,deposit,23947.1,2025-12-14 12:50:07
47963,265,withdraw,18791.02,2025-06-05 12:50:07
47964,300,transfer,3050.21,2025-09-26 12:50:07
47965,4142,transfer,24345.97,2025-09-03 12:50:07
47966,3959,withdraw,42834.06,2026-02-04 12:50:07
47967,3101,transfer,7059.56,2025-08-27 12:50:07
47968,2678,deposit,49804.28,2025-09-27 12:50:07
47969,3847,deposit,24874.35,2025-12-26 12:50:07
47970,2825,deposit,9680.3,2025-11-01 12:50:07
47971,4027,transfer,26651.79,2025-10-18 12:50:07
47972,4813,transfer,3826.16,2026-01-29 12:50:07
47973,1137,deposit,30043.46,2025-10-15 12:50:07
47974,4860,transfer,1670.34,2025-08-31 12:50:07
47975,2253,transfer,1745.95,2025-09-03 12:50:07
47976,3712,deposit,35999.57,2025-03-22 12:50:07
47977,4288,withdraw,31383.72,2025-08-30 12:50:07
47978,1556,withdraw,8848.91,2025-10-01 12:50:07
47979,4945,deposit,15727.1,2025-06-17 12:50:07
47980,1758,transfer,3340.3,2025-03-30 12:50:07
47981,54,transfer,24930.54,2026-02-07 12:50:07
47982,1850,withdraw,13062.36,2025-03-13 12:50:07
47983,4058,withdraw,958.81,2025-08-10 12:50:07
47984,4502,deposit,17467.34,2025-09-21 12:50:07
47985,1736,transfer,5030.88,2025-06-29 12:50:07
47986,2431,deposit,26741.69,2025-03-31 12:50:07
47987,3268,transfer,29633.72,2025-03-20 12:50:07
47988,1416,deposit,39746.53,2025-12-13 12:50:07
47989,3491,deposit,3478.56,2025-10-14 12:50:07
47990,2622,withdraw,8567.68,2025-08-11 12:50:07
47991,3686,transfer,25103.59,2025-09-30 12:50:07
47992,3516,transfer,39843.89,2025-11-22 12:50:07
47993,3920,withdraw,6059.93,2025-12-25 12:50:07
47994,2425,deposit,12856.98,2025-04-21 12:50:07
47995,957,withdraw,48650.6,2025-06-03 12:50:07
47996,1616,deposit,8579.92,2025-08-22 12:50:07
47997,2219,transfer,7166.55,2025-03-12 12:50:07
47998,3259,deposit,30004.19,2025-05-02 12:50:07
47999,1342,deposit,30526.14,2025-03-26 12:50:07
48000,1738,withdraw,49477.75,2026-01-03 12:50:07
48001,31,withdraw,25615.84,2025-08-31 12:50:07
48002,3961,transfer,3591.23,2026-02-11 12:50:07
48003,2783,withdraw,9011.73,2025-06-18 12:50:07
48004,4087,withdraw,28556.84,2025-12-14 12:50:07
48005,2667,deposit,24186.13,2025-05-21 12:50:07
48006,1041,deposit,30190.38,2025-09-27 12:50:07
48007,22,transfer,45472.14,2025-08-30 12:50:07
48008,653,transfer,46520.81,2025-07-17 12:50:07
48009,1128,deposit,646.11,2025-04-26 12:50:07
48010,3767,withdraw,32521.01,2025-12-27 12:50:07
48011,3284,deposit,49162.45,2025-10-09 12:50:07
48012,2040,transfer,28241.48,2025-11-26 12:50:07
48013,1884,deposit,48072.12,2025-11-01 12:50:07
48014,3919,withdraw,7560.75,2025-04-29 12:50:07
48015,3038,withdraw,24027.5,2025-11-14 12:50:07
48016,4339,deposit,39626.29,2025-08-11 12:50:07
48017,22,withdraw,29354.63,2025-12-08 12:50:07
48018,1114,transfer,34977.92,2025-05-26 12:50:07
48019,1354,withdraw,9673.37,2025-10-24 12:50:07
48020,1009,withdraw,28003.78,2025-08-07 12:50:07
48021,1823,deposit,34652.1,2025-10-31 12:50:07
48022,3898,transfer,35399.95,2025-07-27 12:50:07
48023,3182,deposit,21294.79,2026-01-29 12:50:07
48024,4307,transfer,25456.12,2025-12-10 12:50:07
48025,402,transfer,49117.0,2025-06-04 12:50:07
48026,4388,transfer,18748.66,2025-09-16 12:50:07
48027,3769,transfer,29248.52,2025-10-01 12:50:07
48028,2736,deposit,4527.59,2025-10-14 12:50:07
48029,2689,transfer,6230.45,2025-06-21 12:50:07
48030,3413,transfer,25564.48,2025-05-27 12:50:07
48031,368,deposit,10737.75,2025-09-14 12:50:07
48032,3529,deposit,2267.11,2025-12-28 12:50:07
48033,1679,deposit,24985.24,2026-02-14 12:50:07
48034,439,transfer,27643.56,2025-11-21 12:50:07
48035,3760,transfer,38253.0,2025-09-22 12:50:07
48036,3070,deposit,12796.28,2025-07-11 12:50:07
48037,747,transfer,24609.74,2025-06-16 12:50:07
48038,3028,transfer,7844.59,2025-10-10 12:50:07
48039,4180,transfer,35676.71,2025-06-16 12:50:07
48040,3521,deposit,49764.41,2026-01-06 12:50:07
48041,3775,withdraw,34431.27,2025-07-27 12:50:07
48042,1416,transfer,40771.17,2025-11-05 12:50:07
48043,2769,deposit,19090.82,2025-10-14 12:50:07
48044,1198,withdraw,16610.53,2026-02-23 12:50:07
48045,3557,transfer,15461.64,2025-04-28 12:50:07
48046,3833,transfer,49066.46,2026-01-09 12:50:07
48047,241,deposit,2792.44,2025-08-25 12:50:07
48048,3140,transfer,49331.64,2025-04-19 12:50:07
48049,3606,transfer,16828.99,2025-08-11 12:50:07
48050,4275,withdraw,27519.15,2025-07-01 12:50:07
48051,3030,deposit,18436.44,2025-06-24 12:50:07
48052,2627,deposit,43733.92,2026-02-17 12:50:07
48053,581,withdraw,3724.13,2025-04-08 12:50:07
48054,4423,transfer,30368.97,2025-05-10 12:50:07
48055,197,deposit,2830.83,2025-08-10 12:50:07
48056,170,transfer,23126.1,2025-08-04 12:50:07
48057,3342,withdraw,48406.99,2025-03-31 12:50:07
48058,2747,withdraw,37260.57,2025-10-03 12:50:07
48059,1868,withdraw,11187.94,2025-07-09 12:50:07
48060,1749,deposit,19820.37,2025-11-22 12:50:07
48061,2361,deposit,32511.77,2025-08-13 12:50:07
48062,4023,withdraw,27634.84,2025-09-25 12:50:07
48063,375,transfer,40847.23,2025-12-07 12:50:07
48064,4551,deposit,46556.19,2025-04-14 12:50:07
48065,1357,transfer,4865.32,2025-12-24 12:50:07
48066,3159,transfer,27824.23,2025-04-10 12:50:07
48067,1947,withdraw,38952.2,2025-02-26 12:50:07
48068,4862,deposit,17261.44,2025-10-23 12:50:07
48069,2555,transfer,23041.85,2025-09-04 12:50:07
48070,4849,transfer,46823.89,2026-01-14 12:50:07
48071,4460,deposit,33482.98,2025-10-06 12:50:07
48072,3394,withdraw,13240.29,2025-03-16 12:50:07
48073,286,withdraw,39712.54,2025-06-05 12:50:07
48074,2204,deposit,14969.85,2025-05-17 12:50:07
48075,598,deposit,49854.84,2026-02-07 12:50:07
48076,2182,deposit,43720.36,2026-02-04 12:50:07
48077,537,transfer,8598.8,2025-04-11 12:50:07
48078,1553,deposit,2554.96,2025-12-09 12:50:07
48079,3006,transfer,48284.25,2025-11-25 12:50:07
48080,3187,withdraw,33057.03,2025-12-28 12:50:07
48081,2619,transfer,49206.19,2025-04-01 12:50:07
48082,2686,deposit,23032.07,2025-08-23 12:50:07
48083,3533,transfer,35946.74,2025-05-01 12:50:07
48084,3855,withdraw,43622.96,2025-06-21 12:50:07
48085,2381,withdraw,20598.34,2025-05-18 12:50:07
48086,4610,withdraw,36898.02,2025-09-14 12:50:07
48087,1493,transfer,15796.47,2025-11-04 12:50:07
48088,4122,transfer,22369.71,2025-04-28 12:50:07
48089,334,deposit,35900.74,2025-04-17 12:50:07
48090,3147,deposit,47037.87,2025-12-30 12:50:07
48091,1188,deposit,39723.23,2025-03-27 12:50:07
48092,3894,transfer,6068.53,2025-09-06 12:50:07
48093,1356,withdraw,18684.22,2025-07-26 12:50:07
48094,4842,deposit,16166.46,2025-10-20 12:50:07
48095,125,transfer,35441.01,2025-07-21 12:50:07
48096,2364,transfer,7484.51,2025-04-24 12:50:07
48097,2010,withdraw,12996.42,2025-05-22 12:50:07
48098,3418,withdraw,10533.94,2025-08-31 12:50:07
48099,1235,transfer,42918.68,2025-06-18 12:50:07
48100,4738,transfer,12761.28,2025-08-18 12:50:07
48101,1148,withdraw,3045.75,2025-10-06 12:50:07
48102,4706,transfer,7554.7,2025-12-03 12:50:07
48103,4096,withdraw,48767.74,2025-09-18 12:50:07
48104,1076,transfer,6774.5,2025-04-11 12:50:07
48105,226,deposit,22886.93,2025-11-09 12:50:07
48106,3816,withdraw,21518.19,2025-08-31 12:50:07
48107,4592,withdraw,4141.21,2025-03-27 12:50:07
48108,352,transfer,3671.5,2025-08-12 12:50:07
48109,3735,withdraw,12754.98,2025-09-15 12:50:07
48110,4390,transfer,2267.34,2025-10-06 12:50:07
48111,1386,deposit,39189.23,2025-03-30 12:50:07
48112,3208,withdraw,7684.15,2025-04-10 12:50:07
48113,4499,transfer,36109.66,2025-06-12 12:50:07
48114,1279,deposit,14351.26,2026-01-28 12:50:07
48115,1110,transfer,24570.1,2025-03-11 12:50:07
48116,3293,deposit,20016.9,2026-01-05 12:50:07
48117,3680,withdraw,36725.46,2025-07-25 12:50:07
48118,3275,deposit,23534.85,2025-06-25 12:50:07
48119,2719,deposit,24362.66,2025-03-13 12:50:07
48120,2055,withdraw,49309.78,2025-09-09 12:50:07
48121,2539,deposit,22149.48,2025-11-25 12:50:07
48122,441,withdraw,9349.58,2026-01-29 12:50:07
48123,1965,deposit,18912.45,2025-04-08 12:50:07
48124,163,transfer,19687.39,2025-06-23 12:50:07
48125,1600,transfer,22824.42,2025-10-09 12:50:07
48126,2750,deposit,19479.31,2025-03-26 12:50:07
48127,2911,withdraw,25589.88,2025-10-05 12:50:07
48128,1884,transfer,31597.68,2025-11-13 12:50:07
48129,67,deposit,18010.59,2025-05-09 12:50:07
48130,489,withdraw,45140.99,2025-12-30 12:50:07
48131,3116,deposit,24982.86,2025-04-14 12:50:07
48132,3209,transfer,33679.12,2026-02-21 12:50:07
48133,3347,withdraw,47788.27,2025-04-13 12:50:07
48134,3350,deposit,30797.35,2025-08-29 12:50:07
48135,199,withdraw,25318.43,2025-11-01 12:50:07
48136,756,transfer,10282.53,2025-06-13 12:50:07
48137,2051,deposit,35172.61,2025-04-29 12:50:07
48138,1989,deposit,11566.68,2026-01-10 12:50:07
48139,963,withdraw,19670.77,2025-03-17 12:50:07
48140,2055,withdraw,32328.35,2025-09-23 12:50:07
48141,4148,transfer,34608.15,2025-04-15 12:50:07
48142,507,deposit,48351.51,2025-10-18 12:50:07
48143,1711,deposit,17358.18,2026-01-08 12:50:07
48144,2917,deposit,24528.42,2025-06-24 12:50:07
48145,3942,transfer,38272.25,2026-01-09 12:50:07
48146,1613,deposit,37260.35,2026-01-22 12:50:07
48147,1360,deposit,16409.21,2025-08-04 12:50:07
48148,3191,deposit,16260.92,2026-02-15 12:50:07
48149,1616,withdraw,18661.1,2025-07-08 12:50:07
48150,660,transfer,29275.08,2025-09-06 12:50:07
48151,1110,withdraw,3014.24,2026-02-01 12:50:07
48152,3506,transfer,40596.17,2025-06-08 12:50:07
48153,4050,withdraw,46620.47,2025-10-02 12:50:07
48154,2712,withdraw,4274.93,2025-03-21 12:50:07
48155,3299,deposit,24664.42,2025-04-22 12:50:07
48156,2081,deposit,20404.43,2025-11-10 12:50:07
48157,540,deposit,43551.42,2025-06-27 12:50:07
48158,3681,transfer,42392.84,2025-08-12 12:50:07
48159,159,transfer,10392.63,2025-04-23 12:50:07
48160,1078,withdraw,6499.45,2025-05-04 12:50:07
48161,2129,withdraw,30989.53,2025-07-28 12:50:07
48162,242,transfer,22455.15,2026-01-15 12:50:07
48163,117,deposit,33835.48,2025-04-02 12:50:07
48164,2287,withdraw,10956.7,2026-01-10 12:50:07
48165,74,transfer,19664.88,2025-08-19 12:50:07
48166,3119,transfer,8833.11,2025-08-07 12:50:07
48167,4868,deposit,12028.06,2025-08-19 12:50:07
48168,4857,transfer,12872.54,2025-06-09 12:50:07
48169,1027,transfer,38896.15,2025-07-03 12:50:07
48170,3004,withdraw,2338.05,2026-02-14 12:50:07
48171,4008,withdraw,17821.03,2025-08-15 12:50:07
48172,124,transfer,15661.75,2025-04-15 12:50:07
48173,2309,transfer,8377.81,2025-08-31 12:50:07
48174,4850,withdraw,30750.82,2025-05-26 12:50:07
48175,3144,withdraw,39606.5,2025-07-20 12:50:07
48176,1715,withdraw,24743.96,2025-04-07 12:50:07
48177,4588,deposit,8564.88,2026-01-14 12:50:07
48178,854,deposit,46806.72,2025-08-12 12:50:07
48179,3970,transfer,46630.56,2025-10-24 12:50:07
48180,2767,transfer,2573.51,2025-03-10 12:50:07
48181,152,transfer,13613.77,2025-12-27 12:50:07
48182,3240,withdraw,35254.45,2025-04-11 12:50:07
48183,3631,transfer,2201.34,2025-12-25 12:50:07
48184,1021,withdraw,40698.82,2025-03-22 12:50:07
48185,3094,withdraw,48609.77,2025-05-18 12:50:07
48186,1826,deposit,13846.42,2025-04-03 12:50:07
48187,253,deposit,49495.21,2025-12-16 12:50:07
48188,2006,transfer,2056.8,2025-09-15 12:50:07
48189,3567,deposit,45203.05,2025-07-22 12:50:07
48190,2131,deposit,18279.14,2025-12-16 12:50:07
48191,2014,deposit,17000.89,2025-05-10 12:50:07
48192,899,transfer,44804.22,2025-04-27 12:50:07
48193,4731,deposit,25108.58,2025-12-28 12:50:07
48194,934,deposit,17842.57,2025-07-28 12:50:07
48195,4970,transfer,45552.52,2025-04-27 12:50:07
48196,4946,withdraw,33748.1,2025-05-04 12:50:07
48197,2846,deposit,9209.3,2025-05-10 12:50:07
48198,4074,deposit,10229.51,2025-05-18 12:50:07
48199,4806,withdraw,45829.74,2026-01-01 12:50:07
48200,1947,withdraw,19621.14,2026-02-19 12:50:07
48201,2379,transfer,47772.97,2025-08-14 12:50:07
48202,2210,withdraw,22295.0,2025-03-16 12:50:07
48203,829,transfer,15990.23,2025-05-26 12:50:07
48204,981,transfer,31035.52,2025-06-09 12:50:07
48205,3432,withdraw,46295.2,2025-06-20 12:50:07
48206,1246,withdraw,36530.59,2025-11-02 12:50:07
48207,4574,deposit,9491.53,2025-03-08 12:50:07
48208,3692,transfer,24594.95,2025-06-24 12:50:07
48209,1655,transfer,15376.74,2025-11-16 12:50:07
48210,2830,withdraw,28117.34,2025-05-09 12:50:07
48211,3229,transfer,25052.74,2025-05-01 12:50:07
48212,1510,transfer,29360.47,2025-06-02 12:50:07
48213,2783,deposit,27009.04,2025-03-07 12:50:07
48214,3762,deposit,34142.32,2025-09-10 12:50:07
48215,3056,transfer,44766.32,2025-03-27 12:50:07
48216,4954,transfer,3415.56,2025-07-18 12:50:07
48217,1356,withdraw,13434.89,2025-08-17 12:50:07
48218,2505,transfer,8196.87,2025-08-06 12:50:07
48219,2978,withdraw,12439.24,2025-10-18 12:50:07
48220,3299,deposit,29156.0,2025-03-08 12:50:07
48221,1835,transfer,15811.33,2025-06-08 12:50:07
48222,3272,deposit,7365.68,2025-11-24 12:50:07
48223,3061,transfer,31885.51,2025-11-27 12:50:07
48224,3983,withdraw,34587.1,2025-11-26 12:50:07
48225,61,transfer,45713.8,2025-08-10 12:50:07
48226,2564,deposit,48121.16,2025-03-18 12:50:07
48227,399,withdraw,13320.03,2025-04-01 12:50:07
48228,3412,deposit,26882.92,2025-08-10 12:50:07
48229,2026,withdraw,9231.67,2025-03-22 12:50:07
48230,1873,withdraw,40643.03,2025-11-14 12:50:07
48231,1871,withdraw,1578.74,2025-09-21 12:50:07
48232,3130,deposit,31317.93,2025-09-05 12:50:07
48233,4874,transfer,38317.08,2025-02-26 12:50:07
48234,4702,transfer,46699.97,2025-09-11 12:50:07
48235,2562,transfer,28978.13,2025-11-21 12:50:07
48236,427,transfer,16605.15,2025-04-09 12:50:07
48237,3874,deposit,18058.91,2025-05-28 12:50:07
48238,3676,withdraw,27521.0,2025-12-14 12:50:07
48239,1449,deposit,15040.66,2025-10-28 12:50:07
48240,1500,transfer,38085.27,2026-01-16 12:50:07
48241,2270,deposit,22995.58,2025-06-03 12:50:07
48242,3380,deposit,39363.58,2025-09-10 12:50:07
48243,1596,withdraw,2538.44,2025-04-06 12:50:07
48244,2295,deposit,34497.73,2025-09-09 12:50:07
48245,2406,deposit,49532.33,2026-02-11 12:50:07
48246,4598,withdraw,33873.36,2026-02-03 12:50:07
48247,3245,transfer,21924.85,2025-04-23 12:50:07
48248,2439,withdraw,36800.73,2025-07-22 12:50:07
48249,1892,deposit,26783.56,2025-10-29 12:50:07
48250,3512,withdraw,5821.32,2025-09-22 12:50:07
48251,2311,withdraw,7154.71,2025-03-27 12:50:07
48252,3484,transfer,33589.0,2025-11-22 12:50:07
48253,710,transfer,9951.09,2025-08-22 12:50:07
48254,3080,transfer,8369.75,2025-10-31 12:50:07
48255,1952,transfer,47914.78,2025-12-18 12:50:07
48256,2583,withdraw,3222.72,2025-05-29 12:50:07
48257,810,deposit,49263.93,2025-03-13 12:50:07
48258,4656,deposit,47317.41,2025-09-01 12:50:07
48259,3802,transfer,29808.82,2026-01-06 12:50:07
48260,4184,deposit,41252.09,2025-06-14 12:50:07
48261,230,deposit,31445.34,2025-06-14 12:50:07
48262,843,deposit,42521.43,2025-12-27 12:50:07
48263,2146,withdraw,10635.32,2025-07-08 12:50:07
48264,4447,deposit,33751.03,2025-09-26 12:50:07
48265,3499,withdraw,7539.19,2025-12-25 12:50:07
48266,2665,transfer,29792.97,2025-07-06 12:50:07
48267,1329,transfer,9508.37,2025-05-18 12:50:07
48268,3022,deposit,36139.76,2025-12-10 12:50:07
48269,1066,transfer,2350.37,2025-12-05 12:50:07
48270,236,deposit,45696.8,2025-10-25 12:50:07
48271,4881,transfer,16265.76,2025-06-05 12:50:07
48272,907,withdraw,35685.93,2025-12-30 12:50:07
48273,1277,withdraw,26441.16,2025-05-10 12:50:07
48274,2034,deposit,37036.01,2026-01-11 12:50:07
48275,4207,transfer,35621.42,2025-03-24 12:50:07
48276,500,withdraw,4100.84,2025-04-11 12:50:07
48277,4104,withdraw,10447.78,2026-01-31 12:50:07
48278,4003,transfer,25096.4,2025-07-24 12:50:07
48279,4506,deposit,31175.61,2025-03-05 12:50:07
48280,2383,transfer,37522.21,2025-12-10 12:50:07
48281,616,deposit,22888.01,2025-12-24 12:50:07
48282,3146,deposit,17727.42,2025-03-11 12:50:07
48283,799,transfer,44831.69,2025-09-03 12:50:07
48284,2297,transfer,47409.32,2025-12-04 12:50:07
48285,1616,withdraw,20585.46,2025-03-23 12:50:07
48286,2519,transfer,15726.71,2025-09-14 12:50:07
48287,342,deposit,8619.27,2025-08-01 12:50:07
48288,2534,transfer,14809.99,2025-08-08 12:50:07
48289,3051,transfer,3995.98,2026-01-08 12:50:07
48290,4199,deposit,36609.09,2025-03-10 12:50:07
48291,4203,deposit,24624.5,2025-10-30 12:50:07
48292,2579,deposit,12147.82,2026-01-27 12:50:07
48293,2445,deposit,38800.4,2025-09-21 12:50:07
48294,643,withdraw,40742.41,2025-08-21 12:50:07
48295,4333,transfer,39418.66,2025-06-18 12:50:07
48296,33,withdraw,39113.35,2025-10-13 12:50:07
48297,349,withdraw,20451.64,2025-04-02 12:50:07
48298,4662,deposit,42753.29,2025-10-31 12:50:07
48299,2749,transfer,12336.18,2026-02-05 12:50:07
48300,1175,withdraw,23514.32,2025-09-26 12:50:07
48301,4690,transfer,44427.42,2025-03-17 12:50:07
48302,1564,transfer,29184.24,2025-06-06 12:50:07
48303,1672,deposit,11525.22,2025-12-06 12:50:07
48304,1767,withdraw,44228.08,2025-10-18 12:50:07
48305,4752,withdraw,31087.37,2025-11-06 12:50:07
48306,1547,transfer,13615.76,2025-10-04 12:50:07
48307,202,deposit,7030.43,2026-01-16 12:50:07
48308,4655,deposit,48445.7,2025-10-13 12:50:07
48309,3344,transfer,46425.78,2025-04-24 12:50:07
48310,4511,withdraw,37674.73,2025-11-20 12:50:07
48311,1266,withdraw,30719.2,2025-06-01 12:50:07
48312,4638,deposit,20457.4,2026-02-09 12:50:07
48313,3871,deposit,35935.83,2025-04-11 12:50:07
48314,3699,transfer,4577.5,2025-03-07 12:50:07
48315,1992,transfer,38805.83,2026-01-06 12:50:07
48316,4355,withdraw,35287.79,2025-05-04 12:50:07
48317,4343,deposit,6045.35,2025-09-06 12:50:07
48318,1166,deposit,49375.57,2026-01-05 12:50:07
48319,672,transfer,46787.61,2025-06-22 12:50:07
48320,4570,deposit,21794.46,2025-11-26 12:50:07
48321,3554,deposit,41259.28,2025-09-30 12:50:07
48322,3654,deposit,7312.02,2025-08-30 12:50:07
48323,1732,deposit,17749.23,2025-06-13 12:50:07
48324,23,transfer,39723.54,2026-01-23 12:50:07
48325,3168,deposit,13739.75,2026-02-15 12:50:07
48326,1480,withdraw,37468.21,2025-07-07 12:50:07
48327,736,deposit,47490.0,2025-07-19 12:50:07
48328,3088,withdraw,28268.69,2025-07-31 12:50:07
48329,4561,withdraw,13412.95,2025-09-25 12:50:07
48330,2269,transfer,47328.1,2025-11-12 12:50:07
48331,2743,transfer,48217.26,2025-12-14 12:50:07
48332,3032,transfer,7684.23,2025-06-05 12:50:07
48333,4617,deposit,31253.91,2025-09-10 12:50:07
48334,977,withdraw,45851.43,2025-09-29 12:50:07
48335,2143,deposit,36744.13,2025-10-01 12:50:07
48336,1602,transfer,13243.21,2025-06-23 12:50:07
48337,685,deposit,47594.52,2025-09-03 12:50:07
48338,4670,deposit,34013.32,2025-07-05 12:50:07
48339,3808,withdraw,7684.37,2026-02-01 12:50:07
48340,2931,transfer,5311.16,2026-02-21 12:50:07
48341,3830,transfer,16341.85,2025-11-21 12:50:07
48342,2223,deposit,20643.82,2025-11-02 12:50:07
48343,1052,deposit,24897.43,2025-05-28 12:50:07
48344,3166,withdraw,46248.94,2026-01-07 12:50:07
48345,62,withdraw,27155.05,2025-08-11 12:50:07
48346,518,withdraw,3454.05,2026-02-06 12:50:07
48347,55,withdraw,5685.31,2025-03-20 12:50:07
48348,3098,withdraw,5351.0,2025-04-23 12:50:07
48349,766,withdraw,18533.27,2025-11-17 12:50:07
48350,4201,transfer,30418.56,2025-11-11 12:50:07
48351,1976,withdraw,14027.7,2025-12-19 12:50:07
48352,3237,withdraw,8015.63,2026-02-21 12:50:07
48353,3962,withdraw,38240.42,2025-07-02 12:50:07
48354,4203,deposit,5714.28,2025-12-21 12:50:07
48355,828,transfer,36914.84,2025-08-05 12:50:07
48356,3745,transfer,41891.14,2025-04-18 12:50:07
48357,3844,transfer,20813.27,2025-11-17 12:50:07
48358,788,deposit,34761.22,2025-11-27 12:50:07
48359,1080,transfer,11373.46,2025-10-07 12:50:07
48360,493,transfer,40329.75,2025-02-25 12:50:07
48361,321,withdraw,4720.3,2025-03-09 12:50:07
48362,1723,transfer,24907.0,2025-12-20 12:50:07
48363,4076,deposit,17865.2,2025-10-08 12:50:07
48364,2727,transfer,15614.18,2025-06-12 12:50:07
48365,4278,deposit,42965.03,2026-01-01 12:50:07
48366,3624,transfer,711.97,2025-11-15 12:50:07
48367,40,transfer,42278.59,2025-11-26 12:50:07
48368,522,transfer,13977.93,2026-01-18 12:50:07
48369,3990,deposit,3935.87,2025-04-20 12:50:07
48370,1822,withdraw,4082.76,2025-09-08 12:50:07
48371,1469,transfer,5940.27,2025-08-27 12:50:07
48372,21,withdraw,41801.03,2025-09-04 12:50:07
48373,3937,transfer,45412.03,2025-06-26 12:50:07
48374,2580,deposit,15656.12,2025-12-25 12:50:07
48375,3977,deposit,27262.19,2025-08-13 12:50:07
48376,3978,withdraw,36407.41,2026-01-05 12:50:07
48377,4113,withdraw,34024.43,2025-04-17 12:50:07
48378,3047,withdraw,3123.1,2025-07-05 12:50:07
